filename,timestamp,date,top_level_role,cv_validation_fold
solar_Fri_Jun_16_10__28__39_2017_L_0.85015769517_I_0.55331372549.jpg,2017-06-16T10:28:39,2017-06-16,model_development,3
solar_Fri_Jun_16_10__28__44_2017_L_0.850046441466_I_0.561533333333.jpg,2017-06-16T10:28:44,2017-06-16,model_development,3
solar_Fri_Jun_16_10__28__49_2017_L_0.850046441466_I_0.561533333333.jpg,2017-06-16T10:28:49,2017-06-16,model_development,3
solar_Fri_Jun_16_10__28__4_2017_L_0.854571756797_I_0.553011764706.jpg,2017-06-16T10:28:04,2017-06-16,model_development,3
solar_Fri_Jun_16_10__28__54_2017_L_0.851651458771_I_0.56171372549.jpg,2017-06-16T10:28:54,2017-06-16,model_development,3
solar_Fri_Jun_16_10__28__59_2017_L_0.851651458771_I_0.56171372549.jpg,2017-06-16T10:28:59,2017-06-16,model_development,3
solar_Fri_Jun_16_10__28__9_2017_L_0.854571756797_I_0.553011764706.jpg,2017-06-16T10:28:09,2017-06-16,model_development,3
solar_Fri_Jun_16_10__29__10_2017_L_0.850241780841_I_0.564439215686.jpg,2017-06-16T10:29:10,2017-06-16,model_development,3
solar_Fri_Jun_16_10__29__20_2017_L_0.855673195574_I_0.575219607843.jpg,2017-06-16T10:29:20,2017-06-16,model_development,3
solar_Fri_Jun_16_10__29__30_2017_L_0.857932800349_I_0.575866666667.jpg,2017-06-16T10:29:30,2017-06-16,model_development,3
solar_Fri_Jun_16_10__29__40_2017_L_0.856214826414_I_0.57348627451.jpg,2017-06-16T10:29:40,2017-06-16,model_development,3
solar_Fri_Jun_16_10__29__4_2017_L_0.850241780841_I_0.564439215686.jpg,2017-06-16T10:29:04,2017-06-16,model_development,3
solar_Fri_Jun_16_10__29__50_2017_L_0.853018676508_I_0.575956862745.jpg,2017-06-16T10:29:50,2017-06-16,model_development,3
solar_Fri_Jun_16_10__2__17_2017_L_0.89683598831_I_0.232145098039.jpg,2017-06-16T10:02:17,2017-06-16,model_development,3
solar_Fri_Jun_16_10__2__27_2017_L_0.900524354673_I_0.232592156863.jpg,2017-06-16T10:02:27,2017-06-16,model_development,3
solar_Fri_Jun_16_10__2__37_2017_L_0.890597239306_I_0.229552941176.jpg,2017-06-16T10:02:37,2017-06-16,model_development,3
solar_Fri_Jun_16_10__2__47_2017_L_0.890768890326_I_0.230380392157.jpg,2017-06-16T10:02:47,2017-06-16,model_development,3
solar_Fri_Jun_16_10__2__58_2017_L_0.898956228956_I_0.232941176471.jpg,2017-06-16T10:02:58,2017-06-16,model_development,3
solar_Fri_Jun_16_10__2__7_2017_L_0.891673633172_I_0.234549019608.jpg,2017-06-16T10:02:07,2017-06-16,model_development,3
solar_Fri_Jun_16_10__30__0_2017_L_0.852439425575_I_0.58411372549.jpg,2017-06-16T10:30:00,2017-06-16,model_development,3
solar_Fri_Jun_16_10__30__10_2017_L_0.851118604979_I_0.584937254902.jpg,2017-06-16T10:30:10,2017-06-16,model_development,3
solar_Fri_Jun_16_10__30__20_2017_L_0.853337183456_I_0.58397254902.jpg,2017-06-16T10:30:20,2017-06-16,model_development,3
solar_Fri_Jun_16_10__30__30_2017_L_0.849040029282_I_0.589274509804.jpg,2017-06-16T10:30:30,2017-06-16,model_development,3
solar_Fri_Jun_16_10__30__40_2017_L_0.849339149257_I_0.597862745098.jpg,2017-06-16T10:30:40,2017-06-16,model_development,3
solar_Fri_Jun_16_10__30__51_2017_L_0.858833539604_I_0.608376470588.jpg,2017-06-16T10:30:51,2017-06-16,model_development,3
solar_Fri_Jun_16_10__30__56_2017_L_0.849466114059_I_0.607458823529.jpg,2017-06-16T10:30:56,2017-06-16,model_development,3
solar_Fri_Jun_16_10__31__11_2017_L_0.872522811407_I_0.617596078431.jpg,2017-06-16T10:31:11,2017-06-16,model_development,3
solar_Fri_Jun_16_10__31__16_2017_L_0.851390741564_I_0.555635294118.jpg,2017-06-16T10:31:16,2017-06-16,model_development,3
solar_Fri_Jun_16_10__31__1_2017_L_0.849466114059_I_0.607458823529.jpg,2017-06-16T10:31:01,2017-06-16,model_development,3
solar_Fri_Jun_16_10__31__21_2017_L_0.851390741564_I_0.555635294118.jpg,2017-06-16T10:31:21,2017-06-16,model_development,3
solar_Fri_Jun_16_10__31__26_2017_L_0.836527500712_I_0.550431372549.jpg,2017-06-16T10:31:26,2017-06-16,model_development,3
solar_Fri_Jun_16_10__31__31_2017_L_0.836527500712_I_0.550431372549.jpg,2017-06-16T10:31:31,2017-06-16,model_development,3
solar_Fri_Jun_16_10__31__36_2017_L_0.858125916043_I_0.596662745098.jpg,2017-06-16T10:31:36,2017-06-16,model_development,3
solar_Fri_Jun_16_10__31__41_2017_L_0.858125916043_I_0.596662745098.jpg,2017-06-16T10:31:41,2017-06-16,model_development,3
solar_Fri_Jun_16_10__31__46_2017_L_0.871656338755_I_0.607529411765.jpg,2017-06-16T10:31:46,2017-06-16,model_development,3
solar_Fri_Jun_16_10__31__51_2017_L_0.871656338755_I_0.607529411765.jpg,2017-06-16T10:31:51,2017-06-16,model_development,3
solar_Fri_Jun_16_10__31__56_2017_L_0.906944391653_I_0.515862745098.jpg,2017-06-16T10:31:56,2017-06-16,model_development,3
solar_Fri_Jun_16_10__31__6_2017_L_0.872522811407_I_0.617596078431.jpg,2017-06-16T10:31:06,2017-06-16,model_development,3
solar_Fri_Jun_16_10__32__11_2017_L_0.795547391483_I_0.409894117647.jpg,2017-06-16T10:32:11,2017-06-16,model_development,3
solar_Fri_Jun_16_10__32__16_2017_L_0.799221179539_I_0.430011764706.jpg,2017-06-16T10:32:16,2017-06-16,model_development,3
solar_Fri_Jun_16_10__32__1_2017_L_0.906944391653_I_0.515862745098.jpg,2017-06-16T10:32:01,2017-06-16,model_development,3
solar_Fri_Jun_16_10__32__21_2017_L_0.799221179539_I_0.430011764706.jpg,2017-06-16T10:32:21,2017-06-16,model_development,3
solar_Fri_Jun_16_10__32__27_2017_L_0.855689343769_I_0.586235294118.jpg,2017-06-16T10:32:27,2017-06-16,model_development,3
solar_Fri_Jun_16_10__32__37_2017_L_0.85959569209_I_0.621929411765.jpg,2017-06-16T10:32:37,2017-06-16,model_development,3
solar_Fri_Jun_16_10__32__47_2017_L_0.862462477518_I_0.625768627451.jpg,2017-06-16T10:32:47,2017-06-16,model_development,3
solar_Fri_Jun_16_10__32__57_2017_L_0.851090393495_I_0.625066666667.jpg,2017-06-16T10:32:57,2017-06-16,model_development,3
solar_Fri_Jun_16_10__32__6_2017_L_0.795547391483_I_0.409894117647.jpg,2017-06-16T10:32:06,2017-06-16,model_development,3
solar_Fri_Jun_16_10__33__17_2017_L_0.850339488546_I_0.618.jpg,2017-06-16T10:33:17,2017-06-16,model_development,3
solar_Fri_Jun_16_10__33__27_2017_L_0.855061174861_I_0.619247058824.jpg,2017-06-16T10:33:27,2017-06-16,model_development,3
solar_Fri_Jun_16_10__33__37_2017_L_0.852609815834_I_0.616450980392.jpg,2017-06-16T10:33:37,2017-06-16,model_development,3
solar_Fri_Jun_16_10__33__47_2017_L_0.852518807008_I_0.618250980392.jpg,2017-06-16T10:33:47,2017-06-16,model_development,3
solar_Fri_Jun_16_10__33__57_2017_L_0.856737696408_I_0.619458823529.jpg,2017-06-16T10:33:57,2017-06-16,model_development,3
solar_Fri_Jun_16_10__33__7_2017_L_0.851260440202_I_0.617898039216.jpg,2017-06-16T10:33:07,2017-06-16,model_development,3
solar_Fri_Jun_16_10__34__13_2017_L_0.851840329145_I_0.617643137255.jpg,2017-06-16T10:34:13,2017-06-16,model_development,3
solar_Fri_Jun_16_10__34__18_2017_L_0.851840329145_I_0.617643137255.jpg,2017-06-16T10:34:18,2017-06-16,model_development,3
solar_Fri_Jun_16_10__34__23_2017_L_0.844886100362_I_0.626282352941.jpg,2017-06-16T10:34:23,2017-06-16,model_development,3
solar_Fri_Jun_16_10__34__28_2017_L_0.844886100362_I_0.626282352941.jpg,2017-06-16T10:34:28,2017-06-16,model_development,3
solar_Fri_Jun_16_10__34__33_2017_L_0.849775173729_I_0.633168627451.jpg,2017-06-16T10:34:33,2017-06-16,model_development,3
solar_Fri_Jun_16_10__34__38_2017_L_0.849775173729_I_0.633168627451.jpg,2017-06-16T10:34:38,2017-06-16,model_development,3
solar_Fri_Jun_16_10__34__43_2017_L_0.849415069582_I_0.636576470588.jpg,2017-06-16T10:34:43,2017-06-16,model_development,3
solar_Fri_Jun_16_10__34__48_2017_L_0.849415069582_I_0.636576470588.jpg,2017-06-16T10:34:48,2017-06-16,model_development,3
solar_Fri_Jun_16_10__34__53_2017_L_0.849158519985_I_0.633803921569.jpg,2017-06-16T10:34:53,2017-06-16,model_development,3
solar_Fri_Jun_16_10__34__58_2017_L_0.849158519985_I_0.633803921569.jpg,2017-06-16T10:34:58,2017-06-16,model_development,3
solar_Fri_Jun_16_10__34__7_2017_L_0.826998298701_I_0.539380392157.jpg,2017-06-16T10:34:07,2017-06-16,model_development,3
solar_Fri_Jun_16_10__35__13_2017_L_0.851511306448_I_0.639752941176.jpg,2017-06-16T10:35:13,2017-06-16,model_development,3
solar_Fri_Jun_16_10__35__18_2017_L_0.851511306448_I_0.639752941176.jpg,2017-06-16T10:35:18,2017-06-16,model_development,3
solar_Fri_Jun_16_10__35__23_2017_L_0.907469803311_I_0.644792156863.jpg,2017-06-16T10:35:23,2017-06-16,model_development,3
solar_Fri_Jun_16_10__35__28_2017_L_0.907469803311_I_0.644792156863.jpg,2017-06-16T10:35:28,2017-06-16,model_development,3
solar_Fri_Jun_16_10__35__34_2017_L_0.908742562667_I_0.649874509804.jpg,2017-06-16T10:35:34,2017-06-16,model_development,3
solar_Fri_Jun_16_10__35__39_2017_L_0.908742562667_I_0.649874509804.jpg,2017-06-16T10:35:39,2017-06-16,model_development,3
solar_Fri_Jun_16_10__35__3_2017_L_0.847616332753_I_0.632819607843.jpg,2017-06-16T10:35:03,2017-06-16,model_development,3
solar_Fri_Jun_16_10__35__44_2017_L_0.87080464716_I_0.437458823529.jpg,2017-06-16T10:35:44,2017-06-16,model_development,3
solar_Fri_Jun_16_10__35__49_2017_L_0.87080464716_I_0.437458823529.jpg,2017-06-16T10:35:49,2017-06-16,model_development,3
solar_Fri_Jun_16_10__35__54_2017_L_0.874146306487_I_0.437545098039.jpg,2017-06-16T10:35:54,2017-06-16,model_development,3
solar_Fri_Jun_16_10__35__59_2017_L_0.874146306487_I_0.437545098039.jpg,2017-06-16T10:35:59,2017-06-16,model_development,3
solar_Fri_Jun_16_10__35__8_2017_L_0.847616332753_I_0.632819607843.jpg,2017-06-16T10:35:08,2017-06-16,model_development,3
solar_Fri_Jun_16_10__36__14_2017_L_0.880123000048_I_0.408098039216.jpg,2017-06-16T10:36:14,2017-06-16,model_development,3
solar_Fri_Jun_16_10__36__19_2017_L_0.880123000048_I_0.408098039216.jpg,2017-06-16T10:36:19,2017-06-16,model_development,3
solar_Fri_Jun_16_10__36__24_2017_L_0.871280832343_I_0.376164705882.jpg,2017-06-16T10:36:24,2017-06-16,model_development,3
solar_Fri_Jun_16_10__36__29_2017_L_0.871280832343_I_0.376164705882.jpg,2017-06-16T10:36:29,2017-06-16,model_development,3
solar_Fri_Jun_16_10__36__34_2017_L_0.807872097617_I_0.357380392157.jpg,2017-06-16T10:36:34,2017-06-16,model_development,3
solar_Fri_Jun_16_10__36__39_2017_L_0.807872097617_I_0.357380392157.jpg,2017-06-16T10:36:39,2017-06-16,model_development,3
solar_Fri_Jun_16_10__36__44_2017_L_0.79530731798_I_0.379564705882.jpg,2017-06-16T10:36:44,2017-06-16,model_development,3
solar_Fri_Jun_16_10__36__49_2017_L_0.79530731798_I_0.379564705882.jpg,2017-06-16T10:36:49,2017-06-16,model_development,3
solar_Fri_Jun_16_10__36__4_2017_L_0.864492327846_I_0.407125490196.jpg,2017-06-16T10:36:04,2017-06-16,model_development,3
solar_Fri_Jun_16_10__36__54_2017_L_0.77438727783_I_0.419215686275.jpg,2017-06-16T10:36:54,2017-06-16,model_development,3
solar_Fri_Jun_16_10__36__59_2017_L_0.77438727783_I_0.419215686275.jpg,2017-06-16T10:36:59,2017-06-16,model_development,3
solar_Fri_Jun_16_10__36__9_2017_L_0.864492327846_I_0.407125490196.jpg,2017-06-16T10:36:09,2017-06-16,model_development,3
solar_Fri_Jun_16_10__37__10_2017_L_0.864238244514_I_0.625490196078.jpg,2017-06-16T10:37:10,2017-06-16,model_development,3
solar_Fri_Jun_16_10__37__20_2017_L_0.826625249939_I_0.531501960784.jpg,2017-06-16T10:37:20,2017-06-16,model_development,3
solar_Fri_Jun_16_10__37__30_2017_L_0.850540323301_I_0.614737254902.jpg,2017-06-16T10:37:30,2017-06-16,model_development,3
solar_Fri_Jun_16_10__37__40_2017_L_0.859873011487_I_0.624419607843.jpg,2017-06-16T10:37:40,2017-06-16,model_development,3
solar_Fri_Jun_16_10__37__4_2017_L_0.864238244514_I_0.625490196078.jpg,2017-06-16T10:37:04,2017-06-16,model_development,3
solar_Fri_Jun_16_10__37__50_2017_L_0.82158864831_I_0.506584313725.jpg,2017-06-16T10:37:50,2017-06-16,model_development,3
solar_Fri_Jun_16_10__38__0_2017_L_0.860007959654_I_0.601070588235.jpg,2017-06-16T10:38:00,2017-06-16,model_development,3
solar_Fri_Jun_16_10__38__10_2017_L_0.831325576785_I_0.514345098039.jpg,2017-06-16T10:38:10,2017-06-16,model_development,3
solar_Fri_Jun_16_10__38__20_2017_L_0.800189044039_I_0.45637254902.jpg,2017-06-16T10:38:20,2017-06-16,model_development,3
solar_Fri_Jun_16_10__38__30_2017_L_0.846345274611_I_0.609847058824.jpg,2017-06-16T10:38:30,2017-06-16,model_development,3
solar_Fri_Jun_16_10__38__40_2017_L_0.861196632857_I_0.622858823529.jpg,2017-06-16T10:38:40,2017-06-16,model_development,3
solar_Fri_Jun_16_10__38__51_2017_L_0.863397725404_I_0.619976470588.jpg,2017-06-16T10:38:51,2017-06-16,model_development,3
solar_Fri_Jun_16_10__38__56_2017_L_0.86194753496_I_0.61471372549.jpg,2017-06-16T10:38:56,2017-06-16,model_development,3
solar_Fri_Jun_16_10__39__11_2017_L_0.854987120545_I_0.601352941176.jpg,2017-06-16T10:39:11,2017-06-16,model_development,3
solar_Fri_Jun_16_10__39__16_2017_L_0.858802149689_I_0.606380392157.jpg,2017-06-16T10:39:16,2017-06-16,model_development,3
solar_Fri_Jun_16_10__39__1_2017_L_0.86194753496_I_0.61471372549.jpg,2017-06-16T10:39:01,2017-06-16,model_development,3
solar_Fri_Jun_16_10__39__21_2017_L_0.858802149689_I_0.606380392157.jpg,2017-06-16T10:39:21,2017-06-16,model_development,3
solar_Fri_Jun_16_10__39__26_2017_L_0.8560427766_I_0.606525490196.jpg,2017-06-16T10:39:26,2017-06-16,model_development,3
solar_Fri_Jun_16_10__39__31_2017_L_0.8560427766_I_0.606525490196.jpg,2017-06-16T10:39:31,2017-06-16,model_development,3
solar_Fri_Jun_16_10__39__36_2017_L_0.85557982641_I_0.6086.jpg,2017-06-16T10:39:36,2017-06-16,model_development,3
solar_Fri_Jun_16_10__39__41_2017_L_0.85557982641_I_0.6086.jpg,2017-06-16T10:39:41,2017-06-16,model_development,3
solar_Fri_Jun_16_10__39__46_2017_L_0.848468883339_I_0.602917647059.jpg,2017-06-16T10:39:46,2017-06-16,model_development,3
solar_Fri_Jun_16_10__39__51_2017_L_0.848468883339_I_0.602917647059.jpg,2017-06-16T10:39:51,2017-06-16,model_development,3
solar_Fri_Jun_16_10__39__56_2017_L_0.852144280846_I_0.609921568627.jpg,2017-06-16T10:39:56,2017-06-16,model_development,3
solar_Fri_Jun_16_10__39__6_2017_L_0.854987120545_I_0.601352941176.jpg,2017-06-16T10:39:06,2017-06-16,model_development,3
solar_Fri_Jun_16_10__3__13_2017_L_0.896947080477_I_0.232243137255.jpg,2017-06-16T10:03:13,2017-06-16,model_development,3
solar_Fri_Jun_16_10__3__18_2017_L_0.896947080477_I_0.232243137255.jpg,2017-06-16T10:03:18,2017-06-16,model_development,3
solar_Fri_Jun_16_10__3__23_2017_L_0.898065663429_I_0.233752941176.jpg,2017-06-16T10:03:23,2017-06-16,model_development,3
solar_Fri_Jun_16_10__3__28_2017_L_0.898065663429_I_0.233752941176.jpg,2017-06-16T10:03:28,2017-06-16,model_development,3
solar_Fri_Jun_16_10__3__33_2017_L_0.886525181921_I_0.232270588235.jpg,2017-06-16T10:03:33,2017-06-16,model_development,3
solar_Fri_Jun_16_10__3__38_2017_L_0.886525181921_I_0.232270588235.jpg,2017-06-16T10:03:38,2017-06-16,model_development,3
solar_Fri_Jun_16_10__3__3_2017_L_0.896333497345_I_0.231133333333.jpg,2017-06-16T10:03:03,2017-06-16,model_development,3
solar_Fri_Jun_16_10__3__43_2017_L_0.893614155597_I_0.232929411765.jpg,2017-06-16T10:03:43,2017-06-16,model_development,3
solar_Fri_Jun_16_10__3__48_2017_L_0.893614155597_I_0.232929411765.jpg,2017-06-16T10:03:48,2017-06-16,model_development,3
solar_Fri_Jun_16_10__3__53_2017_L_0.897545357524_I_0.231494117647.jpg,2017-06-16T10:03:53,2017-06-16,model_development,3
solar_Fri_Jun_16_10__3__58_2017_L_0.897545357524_I_0.231494117647.jpg,2017-06-16T10:03:58,2017-06-16,model_development,3
solar_Fri_Jun_16_10__3__8_2017_L_0.896333497345_I_0.231133333333.jpg,2017-06-16T10:03:08,2017-06-16,model_development,3
solar_Fri_Jun_16_10__40__11_2017_L_0.855229299815_I_0.608074509804.jpg,2017-06-16T10:40:11,2017-06-16,model_development,3
solar_Fri_Jun_16_10__40__16_2017_L_0.851201733649_I_0.597176470588.jpg,2017-06-16T10:40:16,2017-06-16,model_development,3
solar_Fri_Jun_16_10__40__1_2017_L_0.852144280846_I_0.609921568627.jpg,2017-06-16T10:40:01,2017-06-16,model_development,3
solar_Fri_Jun_16_10__40__27_2017_L_0.847193645006_I_0.602274509804.jpg,2017-06-16T10:40:27,2017-06-16,model_development,3
solar_Fri_Jun_16_10__40__37_2017_L_0.852347780052_I_0.607415686275.jpg,2017-06-16T10:40:37,2017-06-16,model_development,3
solar_Fri_Jun_16_10__40__47_2017_L_0.851100833516_I_0.608807843137.jpg,2017-06-16T10:40:47,2017-06-16,model_development,3
solar_Fri_Jun_16_10__40__57_2017_L_0.850950318934_I_0.604956862745.jpg,2017-06-16T10:40:57,2017-06-16,model_development,3
solar_Fri_Jun_16_10__40__6_2017_L_0.855229299815_I_0.608074509804.jpg,2017-06-16T10:40:06,2017-06-16,model_development,3
solar_Fri_Jun_16_10__41__17_2017_L_0.851798285586_I_0.593811764706.jpg,2017-06-16T10:41:17,2017-06-16,model_development,3
solar_Fri_Jun_16_10__41__27_2017_L_0.854667861189_I_0.595309803922.jpg,2017-06-16T10:41:27,2017-06-16,model_development,3
solar_Fri_Jun_16_10__41__37_2017_L_0.856118062409_I_0.592043137255.jpg,2017-06-16T10:41:37,2017-06-16,model_development,3
solar_Fri_Jun_16_10__41__47_2017_L_0.851589511778_I_0.582988235294.jpg,2017-06-16T10:41:47,2017-06-16,model_development,3
solar_Fri_Jun_16_10__41__53_2017_L_0.853000463076_I_0.575858823529.jpg,2017-06-16T10:41:53,2017-06-16,model_development,3
solar_Fri_Jun_16_10__41__58_2017_L_0.853000463076_I_0.575858823529.jpg,2017-06-16T10:41:58,2017-06-16,model_development,3
solar_Fri_Jun_16_10__41__7_2017_L_0.855387887447_I_0.601094117647.jpg,2017-06-16T10:41:07,2017-06-16,model_development,3
solar_Fri_Jun_16_10__42__13_2017_L_0.860606183559_I_0.579905882353.jpg,2017-06-16T10:42:13,2017-06-16,model_development,3
solar_Fri_Jun_16_10__42__18_2017_L_0.860606183559_I_0.579905882353.jpg,2017-06-16T10:42:18,2017-06-16,model_development,3
solar_Fri_Jun_16_10__42__23_2017_L_0.857994973395_I_0.572639215686.jpg,2017-06-16T10:42:23,2017-06-16,model_development,3
solar_Fri_Jun_16_10__42__28_2017_L_0.857994973395_I_0.572639215686.jpg,2017-06-16T10:42:28,2017-06-16,model_development,3
solar_Fri_Jun_16_10__42__33_2017_L_0.852528945765_I_0.566305882353.jpg,2017-06-16T10:42:33,2017-06-16,model_development,3
solar_Fri_Jun_16_10__42__38_2017_L_0.852528945765_I_0.566305882353.jpg,2017-06-16T10:42:38,2017-06-16,model_development,3
solar_Fri_Jun_16_10__42__3_2017_L_0.853740185437_I_0.579870588235.jpg,2017-06-16T10:42:03,2017-06-16,model_development,3
solar_Fri_Jun_16_10__42__43_2017_L_0.85430962922_I_0.566901960784.jpg,2017-06-16T10:42:43,2017-06-16,model_development,3
solar_Fri_Jun_16_10__42__48_2017_L_0.85430962922_I_0.566901960784.jpg,2017-06-16T10:42:48,2017-06-16,model_development,3
solar_Fri_Jun_16_10__42__53_2017_L_0.858993639537_I_0.568462745098.jpg,2017-06-16T10:42:53,2017-06-16,model_development,3
solar_Fri_Jun_16_10__42__58_2017_L_0.858993639537_I_0.568462745098.jpg,2017-06-16T10:42:58,2017-06-16,model_development,3
solar_Fri_Jun_16_10__42__8_2017_L_0.853740185437_I_0.579870588235.jpg,2017-06-16T10:42:08,2017-06-16,model_development,3
solar_Fri_Jun_16_10__43__13_2017_L_0.851830048806_I_0.572898039216.jpg,2017-06-16T10:43:13,2017-06-16,model_development,3
solar_Fri_Jun_16_10__43__18_2017_L_0.851830048806_I_0.572898039216.jpg,2017-06-16T10:43:18,2017-06-16,model_development,3
solar_Fri_Jun_16_10__43__24_2017_L_0.852007616751_I_0.572525490196.jpg,2017-06-16T10:43:24,2017-06-16,model_development,3
solar_Fri_Jun_16_10__43__29_2017_L_0.852007616751_I_0.572525490196.jpg,2017-06-16T10:43:29,2017-06-16,model_development,3
solar_Fri_Jun_16_10__43__34_2017_L_0.849784643618_I_0.572694117647.jpg,2017-06-16T10:43:34,2017-06-16,model_development,3
solar_Fri_Jun_16_10__43__39_2017_L_0.849784643618_I_0.572694117647.jpg,2017-06-16T10:43:39,2017-06-16,model_development,3
solar_Fri_Jun_16_10__43__3_2017_L_0.852966436259_I_0.566203921569.jpg,2017-06-16T10:43:03,2017-06-16,model_development,3
solar_Fri_Jun_16_10__43__44_2017_L_0.856915097438_I_0.57311372549.jpg,2017-06-16T10:43:44,2017-06-16,model_development,3
solar_Fri_Jun_16_10__43__49_2017_L_0.856915097438_I_0.57311372549.jpg,2017-06-16T10:43:49,2017-06-16,model_development,3
solar_Fri_Jun_16_10__43__54_2017_L_0.856862138857_I_0.570764705882.jpg,2017-06-16T10:43:54,2017-06-16,model_development,3
solar_Fri_Jun_16_10__43__59_2017_L_0.856862138857_I_0.570764705882.jpg,2017-06-16T10:43:59,2017-06-16,model_development,3
solar_Fri_Jun_16_10__43__8_2017_L_0.852966436259_I_0.566203921569.jpg,2017-06-16T10:43:08,2017-06-16,model_development,3
solar_Fri_Jun_16_10__44__14_2017_L_0.848858672679_I_0.55662745098.jpg,2017-06-16T10:44:14,2017-06-16,model_development,3
solar_Fri_Jun_16_10__44__19_2017_L_0.848858672679_I_0.55662745098.jpg,2017-06-16T10:44:19,2017-06-16,model_development,3
solar_Fri_Jun_16_10__44__24_2017_L_0.852809903436_I_0.558807843137.jpg,2017-06-16T10:44:24,2017-06-16,model_development,3
solar_Fri_Jun_16_10__44__29_2017_L_0.852809903436_I_0.558807843137.jpg,2017-06-16T10:44:29,2017-06-16,model_development,3
solar_Fri_Jun_16_10__44__34_2017_L_0.851881555456_I_0.562321568627.jpg,2017-06-16T10:44:34,2017-06-16,model_development,3
solar_Fri_Jun_16_10__44__39_2017_L_0.851881555456_I_0.562321568627.jpg,2017-06-16T10:44:39,2017-06-16,model_development,3
solar_Fri_Jun_16_10__44__44_2017_L_0.849705964716_I_0.560156862745.jpg,2017-06-16T10:44:44,2017-06-16,model_development,3
solar_Fri_Jun_16_10__44__49_2017_L_0.849705964716_I_0.560156862745.jpg,2017-06-16T10:44:49,2017-06-16,model_development,3
